employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_05256,Engineering,Autocratic/Micromanagement,3.46,3.54,3.74,3.27,2.48,4,3.4,44.9,Low
EMP_05257,HR,Supportive,3.42,3.88,2.52,3.7,1.32,5,5.5,54.3,Moderate
EMP_05258,Sales,Democratic,3.71,3.47,3.74,3.9,2.09,3,1.4,48.9,Moderate
EMP_05259,HR,Autocratic/Micromanagement,3.25,4.49,2.6,3.3,3.05,1,3.6,38.7,Low
EMP_05260,Sales,Democratic,3.95,4.42,3.6,4.05,2.55,1,2.0,46.9,Moderate
EMP_05261,Sales,Supportive,3.39,4.49,2.64,3.61,2.96,5,2.0,44.2,Low
EMP_05262,Sales,Supportive,2.79,4.21,1.1,3.46,3.09,4,3.7,26.7,Low
EMP_05263,Sales,Democratic,3.9,3.88,3.06,4.27,4.07,5,13.4,31.7,Low
EMP_05264,Marketing,Supportive,3.51,4.06,2.85,4.22,2.59,4,2.9,49.7,Moderate
EMP_05265,HR,Autocratic/Micromanagement,4.21,3.85,1.51,4.73,1.81,5,1.9,19.4,Low
EMP_05266,Engineering,Supportive,3.54,5.0,2.89,3.02,1.0,5,0.9,77.3,High
EMP_05267,Sales,Supportive,2.81,3.65,3.02,2.41,1.98,4,5.2,51.9,Moderate
EMP_05268,Engineering,Democratic,2.52,4.44,2.85,3.61,1.92,4,4.3,56.3,Moderate
EMP_05269,Engineering,Supportive,3.99,4.45,4.14,3.18,2.68,3,1.3,63.9,Moderate
EMP_05270,Data Science,Supportive,4.08,3.74,2.62,3.44,2.23,5,6.9,50.5,Moderate
EMP_05271,Marketing,Democratic,4.4,4.23,2.6,4.05,2.02,5,9.4,45.6,Moderate
EMP_05272,Sales,Democratic,4.77,4.01,2.52,3.02,1.0,5,9.7,53.9,Moderate
EMP_05273,Engineering,Supportive,3.92,4.4,3.74,3.61,2.6,4,1.4,71.5,Moderate
EMP_05274,Engineering,Supportive,3.78,3.55,2.72,2.32,1.96,3,9.5,53.5,Moderate
EMP_05275,Engineering,Supportive,3.58,4.05,3.69,3.35,3.3,4,8.6,41.8,Low
EMP_05276,Sales,Supportive,3.85,3.94,2.91,4.14,2.3,4,0.6,51.1,Moderate
EMP_05277,Data Science,Democratic,3.32,3.52,3.29,3.06,2.35,5,0.5,49.3,Moderate
EMP_05278,Sales,Supportive,4.02,3.35,3.51,3.8,1.15,5,6.3,57.3,Moderate
EMP_05279,Engineering,Autocratic/Micromanagement,4.5,4.23,3.66,3.18,2.58,4,1.8,40.4,Low
EMP_05280,HR,Supportive,2.32,3.63,3.41,3.94,2.34,4,3.3,50.7,Moderate
EMP_05281,Engineering,Autocratic/Micromanagement,3.85,3.37,3.71,3.81,5.0,4,13.9,27.3,Low
EMP_05282,Product Management,Democratic,2.65,4.08,2.79,2.82,2.63,1,4.5,38.9,Low
EMP_05283,Engineering,Democratic,4.63,4.31,1.86,3.66,2.8,3,5.5,49.5,Moderate
EMP_05284,Marketing,Supportive,4.14,4.0,3.05,3.44,1.2,5,10.9,55.6,Moderate
EMP_05285,Engineering,Democratic,3.52,4.48,2.38,2.44,2.32,3,0.5,56.5,Moderate
EMP_05286,Sales,Supportive,3.92,3.17,3.79,3.36,2.56,2,0.9,53.3,Moderate
EMP_05287,Engineering,Supportive,5.0,4.14,2.78,4.02,1.25,4,0.5,65.1,Moderate
EMP_05288,Sales,Supportive,3.77,3.63,2.2,3.09,1.5,4,6.5,38.2,Low
EMP_05289,Product Management,Supportive,3.38,4.03,2.3,4.57,3.3,3,4.6,47.1,Moderate
EMP_05290,Engineering,Democratic,4.54,2.84,4.02,3.04,1.0,3,0.5,52.3,Moderate
EMP_05291,Sales,Democratic,2.58,4.45,4.03,3.67,3.89,4,0.5,52.1,Moderate
EMP_05292,Marketing,Supportive,4.7,4.28,2.76,3.44,3.54,3,3.8,43.6,Low
EMP_05293,Marketing,Democratic,3.88,2.94,3.53,3.29,2.93,5,3.2,35.7,Low
EMP_05294,Marketing,Democratic,3.36,3.57,3.18,2.5,2.73,3,1.1,47.8,Moderate
EMP_05295,Engineering,Autocratic/Micromanagement,3.53,3.7,2.16,4.17,1.96,5,1.0,47.5,Moderate
EMP_05296,HR,Supportive,2.87,3.35,3.0,2.46,2.32,4,1.3,51.5,Moderate
EMP_05297,Engineering,Democratic,2.99,3.37,3.18,3.43,2.16,2,0.5,39.5,Low
EMP_05298,Product Management,Democratic,2.97,3.66,3.34,3.42,1.81,1,7.6,44.6,Low
EMP_05299,Engineering,Supportive,4.41,3.19,2.3,4.11,2.3,3,0.5,59.9,Moderate
EMP_05300,Marketing,Democratic,3.03,4.59,2.9,2.98,3.24,2,3.0,35.9,Low
EMP_05301,Sales,Supportive,3.17,3.85,3.34,3.98,2.51,5,0.5,45.5,Moderate
EMP_05302,Product Management,Democratic,3.57,3.02,4.4,3.94,1.1,4,5.2,48.8,Moderate
EMP_05303,Engineering,Autocratic/Micromanagement,4.16,3.26,2.41,5.0,3.67,2,4.8,26.2,Low
EMP_05304,Product Management,Supportive,3.3,4.32,2.81,3.76,2.69,5,3.0,43.8,Low
EMP_05305,Marketing,Supportive,4.22,4.21,4.01,4.76,1.43,4,1.3,62.7,Moderate
EMP_05306,Product Management,Supportive,3.26,3.48,2.74,2.43,2.19,5,2.8,58.2,Moderate
EMP_05307,Sales,Supportive,3.66,3.51,3.19,3.77,2.6,3,2.1,56.8,Moderate
EMP_05308,Marketing,Supportive,2.64,4.31,4.3,3.45,2.48,5,4.5,62.2,Moderate
EMP_05309,Sales,Democratic,3.83,3.82,3.43,4.05,2.86,5,0.5,38.7,Low
EMP_05310,HR,Autocratic/Micromanagement,4.21,4.49,3.12,3.26,2.55,4,1.1,28.7,Low
EMP_05311,Marketing,Autocratic/Micromanagement,3.95,3.59,2.64,3.86,2.4,4,0.7,39.7,Low
EMP_05312,Product Management,Supportive,4.43,3.59,2.58,4.07,2.69,4,8.3,52.6,Moderate
EMP_05313,Data Science,Democratic,3.64,4.05,4.57,4.03,4.2,4,0.5,36.9,Low
EMP_05314,Data Science,Democratic,3.65,3.97,3.9,4.1,2.7,4,11.1,40.4,Low
EMP_05315,Product Management,Democratic,3.76,4.62,2.49,4.1,3.31,3,3.1,37.9,Low
EMP_05316,Product Management,Supportive,3.94,4.19,3.43,3.51,3.58,2,6.3,46.1,Moderate
EMP_05317,Marketing,Democratic,3.41,4.61,3.68,2.96,2.47,5,1.2,46.7,Moderate
EMP_05318,Engineering,Autocratic/Micromanagement,2.96,3.19,2.9,4.1,3.11,1,1.5,41.3,Low
EMP_05319,Sales,Democratic,3.85,4.34,3.39,2.54,2.52,2,1.3,40.7,Low
EMP_05320,Marketing,Autocratic/Micromanagement,3.59,3.52,2.56,4.71,3.03,4,2.8,40.4,Low
EMP_05321,Sales,Supportive,3.56,4.32,3.71,3.66,2.31,3,4.4,46.7,Moderate
EMP_05322,Sales,Democratic,3.61,3.21,2.47,3.72,1.85,4,2.0,35.5,Low
EMP_05323,Sales,Supportive,3.53,4.57,2.82,3.97,2.25,3,4.1,49.6,Moderate
EMP_05324,Sales,Democratic,4.35,4.04,2.8,3.67,3.27,2,1.8,39.6,Low
EMP_05325,Data Science,Supportive,3.91,3.62,2.67,3.45,3.41,4,2.6,50.1,Moderate
EMP_05326,Engineering,Autocratic/Micromanagement,3.88,3.85,2.79,3.07,2.92,2,1.0,43.3,Low
EMP_05327,Product Management,Democratic,4.26,3.93,3.31,3.26,2.78,2,1.4,40.0,Low
EMP_05328,Marketing,Democratic,3.81,4.0,3.5,3.0,1.62,4,0.5,46.3,Moderate
EMP_05329,Product Management,Supportive,4.44,3.74,2.49,3.99,1.9,2,1.0,50.7,Moderate
EMP_05330,Sales,Democratic,2.64,4.52,3.14,4.55,2.3,4,2.3,36.7,Low
EMP_05331,Sales,Autocratic/Micromanagement,3.64,3.97,3.74,3.92,1.0,5,2.5,50.5,Moderate
EMP_05332,Marketing,Supportive,4.16,4.39,2.91,4.21,1.07,4,1.3,56.9,Moderate
EMP_05333,Sales,Democratic,3.53,3.59,3.37,4.07,3.05,4,0.5,34.7,Low
EMP_05334,Data Science,Supportive,4.28,3.36,3.6,3.45,2.9,3,20.0,47.3,Moderate
EMP_05335,Engineering,Democratic,3.84,3.38,3.17,3.85,2.18,3,0.5,32.8,Low
EMP_05336,Data Science,Democratic,3.65,4.52,3.19,3.54,2.06,2,14.3,59.5,Moderate
EMP_05337,Marketing,Autocratic/Micromanagement,3.58,3.29,3.94,3.73,2.68,4,0.6,41.0,Low
EMP_05338,HR,Supportive,4.49,4.26,3.56,3.66,3.12,3,1.8,47.7,Moderate
EMP_05339,Sales,Supportive,4.35,4.09,3.2,4.19,2.74,4,5.3,43.1,Low
EMP_05340,Sales,Autocratic/Micromanagement,2.95,3.27,4.01,3.45,1.85,4,13.4,68.2,Moderate
EMP_05341,Sales,Supportive,4.01,4.21,2.95,3.36,2.64,5,4.0,47.6,Moderate
EMP_05342,Sales,Democratic,3.48,3.57,3.64,3.54,2.73,4,0.5,35.2,Low
EMP_05343,HR,Democratic,3.7,4.12,2.98,2.89,1.47,3,0.5,50.8,Moderate
EMP_05344,Sales,Democratic,5.0,3.37,2.81,2.83,2.18,3,1.1,42.2,Low
EMP_05345,Sales,Democratic,4.06,3.65,4.23,3.59,3.1,3,0.5,52.1,Moderate
EMP_05346,Marketing,Democratic,3.3,4.14,2.13,4.42,1.0,3,6.3,44.1,Low
EMP_05347,Engineering,Democratic,3.5,3.61,3.09,3.87,2.59,1,6.3,44.1,Low
EMP_05348,Engineering,Democratic,3.43,3.48,3.3,3.96,2.21,4,1.3,53.4,Moderate
EMP_05349,Data Science,Supportive,3.39,4.61,2.71,4.07,1.58,3,0.5,76.1,High
EMP_05350,Engineering,Autocratic/Micromanagement,3.68,4.21,3.09,3.61,1.0,1,8.0,73.9,Moderate
EMP_05351,Data Science,Supportive,3.49,4.3,2.44,4.12,2.64,4,0.5,68.5,Moderate
EMP_05352,Product Management,Supportive,4.48,3.73,3.11,3.31,3.06,5,2.6,49.2,Moderate
EMP_05353,Product Management,Autocratic/Micromanagement,3.65,4.49,2.3,4.3,3.13,3,8.9,36.3,Low
EMP_05354,Engineering,Democratic,3.42,3.12,2.82,2.12,1.48,2,0.5,47.4,Moderate
EMP_05355,Marketing,Democratic,3.93,3.6,4.88,3.76,2.13,5,1.1,43.1,Low
EMP_05356,Engineering,Democratic,3.74,3.35,3.85,3.49,3.93,4,3.1,31.3,Low
EMP_05357,HR,Democratic,3.66,3.94,2.61,4.02,2.74,1,15.1,48.6,Moderate
EMP_05358,Engineering,Autocratic/Micromanagement,4.16,4.65,2.89,3.25,1.6,5,4.1,31.6,Low
EMP_05359,Engineering,Democratic,3.72,3.99,2.34,3.37,1.25,1,7.4,51.4,Moderate
EMP_05360,Sales,Supportive,5.0,3.28,3.06,3.56,2.61,2,0.5,48.8,Moderate
EMP_05361,Engineering,Autocratic/Micromanagement,3.43,4.37,2.76,3.58,3.62,3,9.7,48.4,Moderate
EMP_05362,Engineering,Supportive,4.48,3.45,2.69,4.02,1.89,3,1.1,61.3,Moderate
EMP_05363,Engineering,Democratic,4.45,3.65,3.4,4.1,3.59,4,2.4,39.2,Low
EMP_05364,Data Science,Supportive,3.19,4.24,1.71,3.87,3.65,5,0.8,62.8,Moderate
EMP_05365,Engineering,Supportive,3.23,3.6,3.87,3.73,3.92,2,1.2,38.5,Low
EMP_05366,Data Science,Democratic,4.01,3.73,2.27,3.29,1.56,3,2.1,51.2,Moderate
EMP_05367,Marketing,Supportive,4.54,3.33,2.85,3.16,2.47,5,2.4,51.9,Moderate
EMP_05368,HR,Supportive,3.7,4.01,3.07,3.69,3.07,3,1.3,43.8,Low
EMP_05369,Engineering,Autocratic/Micromanagement,3.55,3.99,3.78,3.48,2.07,2,0.9,39.5,Low
EMP_05370,Engineering,Supportive,4.59,4.12,2.37,3.85,2.64,3,3.3,55.5,Moderate
EMP_05371,Sales,Supportive,3.47,3.59,3.52,5.0,2.21,5,3.5,48.7,Moderate
EMP_05372,Marketing,Supportive,3.55,5.0,2.64,4.32,2.56,5,1.3,50.7,Moderate
EMP_05373,Sales,Supportive,3.01,3.77,3.72,4.16,2.73,5,6.2,40.8,Low
EMP_05374,HR,Democratic,3.35,3.76,3.27,2.96,3.6,3,1.0,38.4,Low
EMP_05375,Marketing,Supportive,4.0,4.05,3.71,2.72,2.85,5,1.6,51.4,Moderate
EMP_05376,HR,Supportive,3.36,4.46,4.0,2.76,2.88,4,2.1,48.6,Moderate
EMP_05377,HR,Supportive,4.06,3.86,2.56,3.93,1.48,3,3.9,53.0,Moderate
EMP_05378,Data Science,Supportive,4.4,3.67,3.79,4.52,2.63,5,14.8,45.4,Moderate
EMP_05379,Data Science,Democratic,3.85,4.88,3.31,3.38,2.52,3,1.1,56.7,Moderate
EMP_05380,Engineering,Democratic,3.09,3.81,2.52,3.33,2.29,2,1.5,42.3,Low
EMP_05381,Data Science,Democratic,3.45,3.33,1.91,3.4,3.36,3,0.5,38.5,Low
EMP_05382,Data Science,Supportive,3.83,3.47,2.58,4.32,2.36,4,2.8,51.9,Moderate
EMP_05383,Engineering,Supportive,3.08,3.65,3.2,4.15,2.89,2,1.7,49.9,Moderate
EMP_05384,Engineering,Autocratic/Micromanagement,3.12,3.79,4.93,3.51,1.19,4,2.6,47.1,Moderate
EMP_05385,Sales,Democratic,3.9,3.37,3.29,4.02,2.54,3,1.0,46.7,Moderate
EMP_05386,Marketing,Autocratic/Micromanagement,3.27,2.09,2.63,4.01,2.28,3,3.0,49.8,Moderate
EMP_05387,Data Science,Democratic,3.74,3.98,2.53,3.86,3.38,5,2.5,27.8,Low
EMP_05388,Sales,Democratic,3.69,3.41,3.82,3.5,2.95,4,0.5,36.0,Low
EMP_05389,Product Management,Democratic,4.07,3.95,2.37,3.94,2.58,3,3.2,45.1,Moderate
EMP_05390,Sales,Democratic,2.55,4.79,2.48,4.45,3.74,4,0.5,25.5,Low
EMP_05391,Engineering,Supportive,3.13,3.68,2.51,3.12,2.25,4,0.9,49.4,Moderate
EMP_05392,Engineering,Supportive,2.26,3.67,3.09,3.92,2.42,2,20.0,50.2,Moderate
EMP_05393,Data Science,Autocratic/Micromanagement,4.61,4.11,3.94,3.8,3.39,5,4.5,21.4,Low
EMP_05394,Marketing,Supportive,4.52,3.15,2.47,4.17,2.15,3,0.5,52.7,Moderate
EMP_05395,Sales,Autocratic/Micromanagement,3.17,4.21,3.37,2.66,2.67,2,10.4,44.3,Low
EMP_05396,Product Management,Democratic,3.94,5.0,2.08,3.28,2.41,5,0.7,46.7,Moderate
EMP_05397,Sales,Democratic,3.96,4.95,2.75,3.28,2.17,5,6.9,43.3,Low
EMP_05398,Sales,Democratic,3.4,3.75,2.53,3.63,3.29,4,2.8,33.1,Low
EMP_05399,Sales,Democratic,4.04,4.5,3.22,2.93,2.17,4,5.9,41.5,Low
EMP_05400,Engineering,Supportive,4.15,4.03,3.71,2.96,3.05,3,7.7,48.4,Moderate
EMP_05401,HR,Democratic,2.93,3.97,2.57,3.96,2.39,4,1.0,46.0,Moderate
EMP_05402,Sales,Democratic,3.64,3.55,3.69,4.15,2.33,5,0.8,45.3,Moderate
EMP_05403,Product Management,Supportive,3.7,3.98,4.16,3.26,3.32,4,4.3,39.9,Low
EMP_05404,Engineering,Democratic,4.33,3.74,1.93,4.05,2.52,3,3.0,48.6,Moderate
EMP_05405,Marketing,Supportive,3.07,3.31,2.94,3.96,1.96,3,2.0,53.3,Moderate
EMP_05406,Engineering,Democratic,3.83,3.88,2.62,2.9,2.76,3,0.5,34.9,Low
EMP_05407,Engineering,Supportive,3.49,3.39,3.26,4.63,3.29,5,2.9,41.5,Low
EMP_05408,Marketing,Democratic,5.0,3.55,1.56,3.1,2.02,4,11.6,50.5,Moderate
EMP_05409,HR,Democratic,4.79,4.74,2.71,2.91,4.27,3,1.6,31.6,Low
EMP_05410,Engineering,Supportive,2.22,3.15,2.21,2.64,3.58,4,2.2,45.1,Moderate
EMP_05411,Marketing,Supportive,2.98,4.25,3.31,2.64,1.74,1,2.5,54.1,Moderate
EMP_05412,HR,Supportive,4.36,4.33,3.16,3.68,1.23,4,4.1,57.6,Moderate
EMP_05413,Marketing,Autocratic/Micromanagement,3.26,4.06,3.04,3.86,2.01,3,9.8,42.1,Low
EMP_05414,HR,Democratic,3.15,3.46,3.71,4.76,3.21,3,13.4,31.2,Low
EMP_05415,Sales,Democratic,5.0,4.05,2.22,2.38,1.62,5,0.6,31.7,Low
EMP_05416,Data Science,Democratic,4.38,3.51,1.92,2.34,1.0,5,2.6,56.3,Moderate
EMP_05417,Engineering,Supportive,3.96,3.97,3.44,3.3,3.11,4,3.2,55.2,Moderate
EMP_05418,Sales,Democratic,4.53,4.13,3.26,3.21,2.93,1,0.5,42.1,Low
EMP_05419,Sales,Democratic,3.56,3.22,3.19,4.27,2.66,4,11.3,50.2,Moderate
EMP_05420,Sales,Supportive,5.0,3.7,2.76,3.68,2.83,4,1.3,50.9,Moderate
EMP_05421,Marketing,Supportive,3.54,3.3,3.85,4.82,1.66,4,4.5,52.0,Moderate
EMP_05422,Data Science,Supportive,4.23,3.58,4.05,3.67,2.92,4,5.5,49.3,Moderate
EMP_05423,HR,Supportive,3.99,4.25,2.7,3.45,2.18,3,4.5,49.4,Moderate
EMP_05424,Engineering,Supportive,3.28,3.34,2.29,2.97,1.63,5,0.5,53.1,Moderate
EMP_05425,Marketing,Supportive,3.91,3.69,3.4,2.98,2.41,3,2.6,42.2,Low
EMP_05426,Engineering,Supportive,2.67,4.98,2.98,4.95,2.85,1,0.5,70.9,Moderate
EMP_05427,Marketing,Autocratic/Micromanagement,4.22,3.7,3.93,3.87,1.0,4,7.4,34.1,Low
EMP_05428,Sales,Supportive,3.23,3.71,3.45,2.2,2.04,2,6.2,48.2,Moderate
EMP_05429,Engineering,Supportive,3.95,4.03,3.88,3.1,3.38,3,0.7,41.7,Low
EMP_05430,Engineering,Autocratic/Micromanagement,4.04,5.0,3.35,2.9,2.49,4,2.3,42.5,Low
EMP_05431,Marketing,Autocratic/Micromanagement,2.45,4.45,3.5,2.44,2.96,5,0.5,39.6,Low
EMP_05432,Data Science,Democratic,2.92,3.92,2.92,3.45,3.77,5,1.5,36.4,Low
EMP_05433,Engineering,Supportive,3.48,4.25,3.51,3.71,2.69,4,1.4,69.9,Moderate
EMP_05434,Engineering,Autocratic/Micromanagement,4.5,3.87,2.24,3.57,1.18,4,15.1,25.0,Low
EMP_05435,Engineering,Democratic,3.86,3.84,3.92,3.29,2.26,5,0.6,44.4,Low
EMP_05436,Data Science,Supportive,3.99,4.28,3.45,3.85,2.96,2,3.3,58.1,Moderate
EMP_05437,Data Science,Autocratic/Micromanagement,3.08,3.96,2.53,4.3,2.55,4,2.0,47.9,Moderate
EMP_05438,Engineering,Democratic,3.02,4.05,2.85,3.6,3.27,2,6.6,34.7,Low
EMP_05439,Product Management,Supportive,3.47,4.89,3.32,4.04,3.58,3,1.3,48.3,Moderate
EMP_05440,Product Management,Autocratic/Micromanagement,4.14,3.16,2.47,3.51,2.73,3,1.1,23.7,Low
EMP_05441,Data Science,Supportive,3.46,3.74,3.03,4.1,2.43,3,4.6,48.1,Moderate
EMP_05442,Engineering,Supportive,3.8,4.14,3.1,3.62,3.02,4,12.8,40.9,Low
EMP_05443,Engineering,Supportive,3.9,3.05,3.56,3.15,2.05,2,6.7,52.2,Moderate
EMP_05444,Engineering,Supportive,3.41,4.09,3.86,3.69,2.23,1,3.0,52.9,Moderate
EMP_05445,HR,Democratic,4.14,3.51,3.13,3.96,2.89,5,1.3,35.4,Low
EMP_05446,Engineering,Democratic,3.96,3.91,3.96,4.04,2.39,5,7.2,45.3,Moderate
EMP_05447,Engineering,Supportive,4.25,3.85,2.46,3.81,2.87,3,1.0,45.3,Moderate
EMP_05448,Product Management,Supportive,4.64,3.39,3.87,4.11,3.49,5,0.5,47.9,Moderate
EMP_05449,Engineering,Democratic,3.16,3.94,3.7,3.88,2.01,4,7.5,48.4,Moderate
EMP_05450,Marketing,Democratic,3.74,3.99,3.39,3.72,3.11,3,5.5,39.3,Low
EMP_05451,Product Management,Supportive,4.12,3.81,2.62,3.2,2.23,5,0.9,51.6,Moderate
EMP_05452,Data Science,Supportive,4.41,3.85,1.53,3.22,2.62,4,0.7,53.2,Moderate
EMP_05453,Sales,Supportive,3.63,3.66,3.79,3.96,3.16,5,2.1,40.4,Low
EMP_05454,Data Science,Democratic,4.05,3.44,3.57,2.0,2.65,4,9.1,44.9,Low
EMP_05455,Marketing,Autocratic/Micromanagement,4.08,3.83,2.13,3.51,1.92,2,0.5,25.0,Low
EMP_05456,Engineering,Autocratic/Micromanagement,2.34,2.99,4.51,3.77,1.63,4,1.8,57.6,Moderate
EMP_05457,Engineering,Autocratic/Micromanagement,2.88,4.99,2.6,4.87,3.73,5,1.2,54.7,Moderate
EMP_05458,Marketing,Democratic,4.07,3.84,3.18,2.91,2.29,5,1.4,43.9,Low
EMP_05459,Data Science,Democratic,3.54,4.44,3.57,3.65,2.16,3,5.0,60.3,Moderate
EMP_05460,Engineering,Democratic,4.19,3.55,2.14,2.6,2.38,4,4.1,47.5,Moderate
EMP_05461,Marketing,Democratic,3.28,4.12,4.27,2.66,1.73,2,0.5,45.6,Moderate
EMP_05462,Engineering,Autocratic/Micromanagement,4.16,3.62,3.52,3.41,3.08,4,4.1,21.0,Low
EMP_05463,HR,Supportive,3.5,2.66,4.34,3.14,1.9,4,5.5,58.3,Moderate
EMP_05464,Engineering,Autocratic/Micromanagement,4.12,3.45,2.87,4.8,3.28,4,1.4,21.3,Low
EMP_05465,Data Science,Supportive,3.2,3.67,3.64,2.95,1.85,1,5.5,44.3,Low
EMP_05466,Marketing,Supportive,3.64,3.42,2.83,2.52,4.08,1,14.3,41.7,Low
EMP_05467,Product Management,Democratic,4.2,4.14,3.35,3.46,3.57,5,8.9,42.1,Low
EMP_05468,HR,Supportive,3.19,4.65,2.9,3.02,3.32,3,1.2,51.5,Moderate
EMP_05469,Engineering,Democratic,3.72,3.9,4.03,3.86,3.0,5,3.3,28.6,Low
EMP_05470,Sales,Democratic,3.11,4.3,1.96,4.5,2.01,3,5.8,25.4,Low
EMP_05471,Marketing,Democratic,3.99,4.1,3.29,2.86,2.03,3,1.0,48.8,Moderate
EMP_05472,Sales,Autocratic/Micromanagement,3.05,4.19,3.79,3.34,2.24,1,0.9,48.2,Moderate
EMP_05473,Sales,Democratic,2.59,4.25,3.7,3.08,3.21,1,1.1,39.0,Low
EMP_05474,Engineering,Democratic,3.64,3.38,2.25,3.69,1.9,4,1.4,48.2,Moderate
EMP_05475,Sales,Supportive,3.65,4.39,4.04,4.7,2.15,5,0.5,58.8,Moderate
EMP_05476,Sales,Supportive,2.68,3.76,3.27,3.53,4.09,5,0.9,38.8,Low
EMP_05477,Sales,Democratic,4.12,3.53,3.4,3.4,1.0,4,3.6,47.7,Moderate
EMP_05478,Sales,Democratic,3.98,3.52,2.67,3.84,2.09,2,1.3,54.9,Moderate
EMP_05479,Data Science,Supportive,2.65,4.83,2.31,3.96,3.74,3,0.5,61.7,Moderate
EMP_05480,HR,Autocratic/Micromanagement,3.31,4.24,2.88,3.58,4.0,3,10.8,39.3,Low
EMP_05481,Engineering,Supportive,3.5,3.55,2.75,3.45,3.23,3,1.5,42.2,Low
EMP_05482,Sales,Autocratic/Micromanagement,3.28,3.35,1.92,3.53,2.57,3,1.2,30.3,Low
EMP_05483,HR,Autocratic/Micromanagement,4.24,3.8,3.43,2.86,3.35,4,0.5,17.9,Low
EMP_05484,Engineering,Democratic,3.89,3.86,2.96,4.12,2.42,2,8.9,48.2,Moderate
EMP_05485,Product Management,Democratic,4.03,4.22,3.15,3.91,2.16,4,1.6,56.2,Moderate
EMP_05486,Engineering,Supportive,4.58,4.12,2.61,2.42,1.96,5,4.7,54.7,Moderate
EMP_05487,Sales,Democratic,4.08,4.29,2.47,3.61,1.54,5,1.7,33.2,Low
EMP_05488,Data Science,Supportive,2.52,3.87,2.43,2.63,4.05,3,3.1,45.9,Moderate
EMP_05489,Engineering,Supportive,4.18,4.21,3.77,3.2,2.69,4,4.9,63.3,Moderate
EMP_05490,Product Management,Supportive,4.08,4.52,2.44,2.72,2.38,1,0.5,52.2,Moderate
EMP_05491,Marketing,Autocratic/Micromanagement,4.31,4.0,3.31,4.19,2.21,3,4.3,32.2,Low
EMP_05492,Sales,Supportive,3.48,4.06,2.34,4.5,2.29,4,2.5,36.1,Low
EMP_05493,Product Management,Democratic,4.23,3.32,2.65,3.78,1.33,3,1.6,52.1,Moderate
EMP_05494,Engineering,Democratic,4.31,3.84,3.2,3.79,3.71,5,2.6,33.6,Low
EMP_05495,Data Science,Supportive,3.83,4.78,3.12,3.89,1.5,3,2.2,73.3,Moderate
EMP_05496,Engineering,Autocratic/Micromanagement,3.13,5.0,2.8,3.19,2.84,3,6.9,60.1,Moderate
EMP_05497,Marketing,Autocratic/Micromanagement,3.25,3.42,3.83,3.71,1.51,3,2.3,47.6,Moderate
EMP_05498,Product Management,Autocratic/Micromanagement,4.18,3.39,3.77,2.94,2.05,4,3.3,23.3,Low
EMP_05499,Engineering,Supportive,4.45,4.07,1.93,3.77,1.82,5,1.6,45.5,Moderate
EMP_05500,Product Management,Democratic,3.8,2.89,3.34,3.54,2.91,3,6.5,39.5,Low
EMP_05501,Sales,Supportive,3.92,3.58,2.43,3.63,1.42,4,6.3,39.5,Low
EMP_05502,Product Management,Supportive,4.06,4.03,2.27,5.0,1.7,1,12.5,54.9,Moderate
EMP_05503,Data Science,Democratic,4.89,3.65,4.87,3.34,2.75,2,1.5,47.8,Moderate
EMP_05504,Data Science,Democratic,4.08,4.36,3.53,4.38,1.87,5,7.2,53.1,Moderate
EMP_05505,Sales,Autocratic/Micromanagement,3.13,4.28,3.53,2.72,1.93,4,0.7,40.1,Low
EMP_05506,Marketing,Supportive,2.91,4.12,2.79,3.33,1.26,3,0.5,59.9,Moderate
EMP_05507,Engineering,Democratic,3.91,3.97,2.64,4.19,2.66,5,2.6,38.4,Low
EMP_05508,Sales,Supportive,4.69,4.15,4.36,3.22,1.66,4,20.0,78.2,High
EMP_05509,HR,Supportive,3.89,4.02,2.78,3.88,1.89,3,4.0,59.3,Moderate
EMP_05510,Sales,Democratic,3.59,3.59,2.45,3.68,2.88,3,2.6,23.5,Low
EMP_05511,HR,Democratic,4.32,3.98,2.25,4.14,2.79,4,2.7,39.5,Low
EMP_05512,HR,Supportive,3.81,3.7,3.65,3.31,2.77,5,8.8,50.5,Moderate
EMP_05513,Marketing,Democratic,4.45,4.17,4.06,4.21,2.35,4,2.9,44.4,Low
EMP_05514,Engineering,Democratic,3.41,3.11,1.94,3.43,2.96,3,3.1,42.9,Low
EMP_05515,Engineering,Autocratic/Micromanagement,3.5,4.23,3.13,3.44,1.49,4,4.4,66.4,Moderate
EMP_05516,Marketing,Democratic,5.0,3.97,3.13,3.32,1.85,5,1.3,49.4,Moderate
EMP_05517,Data Science,Supportive,3.69,3.53,3.52,4.09,2.28,3,6.6,56.5,Moderate
EMP_05518,Sales,Democratic,3.47,3.24,1.0,3.95,2.84,5,4.7,23.4,Low
EMP_05519,HR,Autocratic/Micromanagement,4.08,4.13,3.22,3.15,1.66,3,0.5,23.0,Low
EMP_05520,Sales,Supportive,3.68,4.0,3.13,3.71,4.49,4,6.2,31.1,Low
EMP_05521,Engineering,Autocratic/Micromanagement,4.06,4.03,3.38,3.06,1.0,1,2.3,29.0,Low
