employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_2771,Engineering,Democratic,4.15,3.51,4.72,4.01,1.56,3,5.5,44.0,Low
EMP_2772,Data Science,Democratic,3.56,3.94,3.19,4.36,2.1,5,0.5,37.9,Low
EMP_2773,HR,Supportive,2.99,3.27,2.77,4.19,3.51,3,1.1,36.8,Low
EMP_2774,Sales,Supportive,2.96,2.63,4.29,3.86,3.0,5,5.1,55.5,Moderate
EMP_2775,Sales,Supportive,2.57,3.36,4.2,2.81,3.25,2,2.3,56.6,Moderate
EMP_2776,Sales,Supportive,3.24,3.48,3.94,4.61,4.42,4,0.7,41.1,Low
EMP_2777,Engineering,Supportive,4.37,3.59,2.74,2.94,2.65,5,1.7,55.3,Moderate
EMP_2778,Engineering,Autocratic/Micromanagement,3.72,3.22,2.97,3.34,2.72,3,1.1,38.1,Low
EMP_2779,Sales,Autocratic/Micromanagement,3.23,3.36,3.45,3.92,2.49,2,0.5,40.4,Low
EMP_2780,Engineering,Democratic,4.16,3.79,3.76,3.95,2.35,3,5.0,41.2,Low
EMP_2781,Engineering,Democratic,3.02,3.34,2.79,3.84,1.89,5,1.2,39.9,Low
EMP_2782,HR,Supportive,3.67,4.13,3.34,3.26,2.77,4,10.2,46.6,Moderate
EMP_2783,Product,Autocratic/Micromanagement,3.47,4.21,3.41,3.14,2.98,4,7.7,36.1,Low
EMP_2784,HR,Supportive,4.15,5.0,4.23,5.0,3.03,4,4.4,49.5,Moderate
EMP_2785,Product,Autocratic/Micromanagement,2.5,4.48,3.8,3.48,2.75,1,1.4,33.1,Low
EMP_2786,Engineering,Democratic,3.0,3.95,1.99,3.4,3.44,3,1.1,32.0,Low
EMP_2787,Product,Supportive,2.45,3.43,3.03,3.07,2.72,1,2.3,49.5,Moderate
EMP_2788,Engineering,Autocratic/Micromanagement,3.42,3.98,2.46,3.65,2.37,3,1.5,34.0,Low
EMP_2789,Product,Supportive,4.45,4.0,3.65,3.62,1.96,5,8.1,51.7,Moderate
EMP_2790,Product,Democratic,3.25,3.49,3.94,3.49,1.46,4,0.5,40.7,Low
EMP_2791,Marketing,Democratic,3.24,4.27,3.28,3.73,3.87,5,4.5,35.1,Low
EMP_2792,Product,Supportive,4.21,2.96,2.99,4.56,2.14,2,3.3,57.2,Moderate
EMP_2793,Sales,Democratic,4.35,3.65,3.26,3.14,1.96,3,5.7,38.5,Low
EMP_2794,Data Science,Democratic,3.54,4.13,3.37,3.53,2.37,5,2.7,58.1,Moderate
EMP_2795,Sales,Democratic,4.08,3.63,2.69,3.11,2.48,2,3.5,24.8,Low
EMP_2796,Sales,Supportive,2.85,3.68,2.23,3.68,4.01,2,11.5,25.0,Low
EMP_2797,Engineering,Autocratic/Micromanagement,4.56,3.72,1.56,3.16,2.44,3,0.5,21.1,Low
EMP_2798,Marketing,Supportive,5.0,3.3,4.21,3.18,4.81,3,0.5,44.8,Low
EMP_2799,Product,Supportive,3.96,4.5,3.6,2.62,2.75,5,1.8,46.8,Moderate
EMP_2800,Engineering,Supportive,2.14,3.19,3.49,3.56,4.35,3,2.2,47.0,Moderate
EMP_2801,HR,Supportive,3.21,3.99,4.21,3.76,3.42,5,0.8,44.0,Low
EMP_2802,Product,Supportive,4.03,4.05,2.2,4.62,2.99,5,0.5,39.5,Low
EMP_2803,Product,Autocratic/Micromanagement,3.3,3.23,1.81,3.78,3.96,2,0.5,31.4,Low
EMP_2804,Product,Supportive,4.49,3.84,3.51,3.23,3.6,4,5.1,36.3,Low
EMP_2805,Sales,Supportive,4.01,3.25,3.43,2.68,3.21,3,2.3,44.0,Low
EMP_2806,Product,Supportive,3.11,4.63,1.81,2.77,4.55,1,6.5,37.7,Low
EMP_2807,HR,Democratic,3.62,3.12,3.49,2.72,2.3,5,1.6,48.7,Moderate
EMP_2808,Engineering,Autocratic/Micromanagement,2.97,3.41,2.88,4.63,1.9,3,4.3,49.5,Moderate
EMP_2809,Sales,Supportive,3.47,3.07,2.55,3.67,2.16,3,2.3,35.7,Low
EMP_2810,Marketing,Supportive,3.21,2.99,2.93,3.15,4.1,3,3.3,47.6,Moderate
EMP_2811,Engineering,Supportive,4.42,4.75,1.25,2.92,3.86,2,1.6,55.6,Moderate
EMP_2812,Marketing,Supportive,5.0,4.13,2.73,2.99,2.28,3,0.5,42.6,Low
EMP_2813,Marketing,Supportive,2.6,3.88,2.64,3.13,1.0,3,10.3,58.1,Moderate
EMP_2814,Engineering,Democratic,2.25,3.41,3.65,4.29,2.54,3,6.3,40.4,Low
EMP_2815,Sales,Supportive,3.43,4.34,3.07,3.48,1.89,5,1.3,46.8,Moderate
EMP_2816,HR,Democratic,2.54,3.31,3.71,2.63,2.3,3,11.2,35.2,Low
EMP_2817,Sales,Supportive,3.63,4.28,1.16,4.89,1.86,1,1.3,41.3,Low
EMP_2818,Engineering,Autocratic/Micromanagement,4.12,3.28,2.53,2.82,1.41,2,2.0,17.2,Low
EMP_2819,Engineering,Autocratic/Micromanagement,4.65,3.41,3.64,3.15,4.21,4,4.9,15.8,Low
EMP_2820,Data Science,Democratic,3.74,4.25,2.95,4.29,2.15,4,1.3,53.8,Moderate
EMP_2821,Product,Supportive,3.46,4.32,3.88,3.75,3.83,5,1.4,45.6,Moderate
EMP_2822,Engineering,Supportive,2.22,4.16,1.76,3.22,2.52,4,1.8,68.6,Moderate
EMP_2823,Marketing,Democratic,3.62,3.17,3.78,2.76,1.8,2,2.2,37.5,Low
EMP_2824,Engineering,Democratic,3.65,3.53,2.69,2.92,3.11,2,0.5,30.3,Low
EMP_2825,Data Science,Democratic,4.05,3.89,2.61,2.96,2.39,3,0.5,46.6,Moderate
EMP_2826,HR,Autocratic/Micromanagement,3.1,3.29,3.99,3.5,2.53,4,8.8,38.3,Low
EMP_2827,Marketing,Autocratic/Micromanagement,3.3,4.62,4.13,3.61,2.82,2,1.5,38.9,Low
EMP_2828,Engineering,Supportive,2.57,2.36,4.03,3.41,2.05,4,0.5,40.3,Low
EMP_2829,Sales,Democratic,2.0,3.33,4.83,3.48,1.4,5,5.0,50.9,Moderate
EMP_2830,Engineering,Supportive,2.82,3.49,4.21,2.87,2.66,4,1.2,52.5,Moderate
EMP_2831,Sales,Supportive,2.5,2.09,2.56,3.68,3.47,4,0.7,32.6,Low
EMP_2832,Marketing,Democratic,3.84,2.96,3.31,4.27,1.98,4,11.5,48.4,Moderate
EMP_2833,Engineering,Supportive,3.24,4.18,2.91,3.4,2.82,2,8.9,69.6,Moderate
EMP_2834,Data Science,Autocratic/Micromanagement,3.22,3.82,4.82,3.39,3.9,2,0.5,32.8,Low
EMP_2835,Data Science,Supportive,2.91,4.74,4.08,3.55,2.63,1,8.0,66.9,Moderate
EMP_2836,Product,Democratic,1.34,4.73,3.05,4.17,2.77,2,7.8,37.8,Low
EMP_2837,Product,Democratic,4.66,4.06,3.9,2.96,2.74,5,3.5,38.4,Low
EMP_2838,Engineering,Democratic,2.9,3.99,2.21,4.37,2.15,2,2.6,34.7,Low
EMP_2839,HR,Supportive,3.31,3.84,3.4,3.75,1.91,4,0.9,50.3,Moderate
EMP_2840,Data Science,Autocratic/Micromanagement,2.58,2.21,2.45,3.52,1.91,4,0.5,17.4,Low
EMP_2841,Data Science,Democratic,4.28,2.96,1.85,4.23,2.99,4,3.3,35.9,Low
EMP_2842,HR,Democratic,3.7,3.86,3.83,2.79,3.31,4,6.0,41.7,Low
EMP_2843,Product,Supportive,3.02,4.17,3.93,3.81,3.34,3,4.1,48.9,Moderate
EMP_2844,Product,Democratic,3.33,3.97,3.57,3.76,2.4,3,0.7,39.8,Low
EMP_2845,Sales,Autocratic/Micromanagement,4.77,3.26,3.05,2.94,3.57,5,1.2,14.9,Low
EMP_2846,Data Science,Democratic,3.55,4.36,2.19,3.78,2.95,1,2.8,49.0,Moderate
EMP_2847,HR,Autocratic/Micromanagement,3.47,4.69,2.27,3.67,2.76,1,3.4,33.0,Low
EMP_2848,Data Science,Democratic,2.94,4.36,2.42,3.39,1.0,3,0.5,64.6,Moderate
EMP_2849,Sales,Supportive,2.27,4.39,3.01,4.02,2.05,3,3.3,43.1,Low
EMP_2850,Data Science,Supportive,3.49,3.46,4.06,3.16,1.48,3,4.7,45.5,Moderate
EMP_2851,Marketing,Supportive,3.83,4.45,4.05,3.66,3.2,5,0.7,50.1,Moderate
EMP_2852,Engineering,Democratic,4.37,3.89,1.88,3.42,2.78,4,1.0,38.5,Low
EMP_2853,Engineering,Autocratic/Micromanagement,2.03,4.11,2.65,3.13,1.84,5,1.0,56.9,Moderate
EMP_2854,Product,Supportive,2.81,4.02,2.62,3.8,2.94,3,9.8,47.8,Moderate
EMP_2855,Engineering,Democratic,3.19,3.73,1.17,3.38,1.56,2,1.8,53.0,Moderate
EMP_2856,Sales,Democratic,3.6,3.28,3.65,2.62,1.86,4,2.6,41.9,Low
EMP_2857,Engineering,Democratic,3.5,3.75,3.0,2.42,2.13,5,4.5,41.9,Low
EMP_2858,Engineering,Supportive,3.51,4.39,3.11,3.97,3.13,3,1.6,71.2,Moderate
EMP_2859,Engineering,Supportive,3.89,3.54,4.28,2.77,3.82,5,0.5,42.5,Low
EMP_2860,Engineering,Supportive,2.97,4.34,3.27,3.67,2.23,5,3.7,73.6,Moderate
EMP_2861,Product,Supportive,4.25,4.24,2.86,3.53,3.76,3,3.9,32.5,Low
EMP_2862,Data Science,Supportive,3.9,3.62,3.66,3.28,2.74,2,1.1,41.9,Low
EMP_2863,Product,Supportive,3.38,4.63,4.05,4.67,2.89,3,0.5,43.7,Low
EMP_2864,Sales,Democratic,4.72,3.59,3.44,3.61,2.65,5,3.8,41.0,Low
EMP_2865,Sales,Supportive,4.69,4.71,3.75,3.95,2.54,3,4.3,57.4,Moderate
EMP_2866,Sales,Autocratic/Micromanagement,4.25,4.06,3.08,3.67,3.05,4,0.5,15.3,Low
EMP_2867,Sales,Supportive,1.49,3.79,3.13,3.36,3.29,4,4.1,50.1,Moderate
EMP_2868,HR,Supportive,4.71,3.27,3.29,3.49,1.99,2,9.8,62.2,Moderate
EMP_2869,Data Science,Supportive,4.16,3.75,2.6,4.38,2.55,4,0.7,56.3,Moderate
EMP_2870,Data Science,Supportive,5.0,3.68,2.75,4.15,4.04,3,2.6,39.8,Low
EMP_2871,Product,Autocratic/Micromanagement,4.47,3.05,4.3,4.67,2.84,5,4.2,23.6,Low
EMP_2872,Product,Supportive,4.7,3.67,4.81,3.63,2.93,4,0.9,48.5,Moderate
EMP_2873,Product,Autocratic/Micromanagement,4.22,3.32,4.47,2.97,3.63,5,4.9,12.4,Low
EMP_2874,Sales,Autocratic/Micromanagement,4.54,4.15,2.14,3.24,2.3,2,7.1,8.8,Low
EMP_2875,HR,Democratic,5.0,4.58,2.06,2.79,2.67,1,5.9,35.6,Low
EMP_2876,Sales,Democratic,3.75,3.06,2.25,3.96,3.35,5,1.0,20.5,Low
EMP_2877,Sales,Democratic,2.5,4.83,3.31,3.15,3.69,3,5.7,26.5,Low
EMP_2878,Engineering,Supportive,3.38,3.72,1.0,1.67,1.0,2,1.9,46.7,Moderate
EMP_2879,Sales,Democratic,3.87,3.21,2.73,4.98,2.11,1,1.1,24.1,Low
EMP_2880,Engineering,Supportive,3.65,4.25,4.33,3.16,1.9,3,0.6,68.0,Moderate
EMP_2881,Data Science,Supportive,2.73,3.53,3.99,3.15,2.6,2,8.4,42.7,Low
EMP_2882,Product,Democratic,2.46,3.75,2.79,4.5,1.96,4,1.9,43.8,Low
EMP_2883,Engineering,Democratic,3.08,3.56,2.85,2.78,3.23,4,7.0,35.7,Low
EMP_2884,Engineering,Autocratic/Micromanagement,4.17,3.31,3.65,4.18,2.84,3,0.6,22.5,Low
EMP_2885,Engineering,Supportive,4.71,4.23,3.95,3.15,3.41,5,5.1,64.4,Moderate
EMP_2886,Product,Autocratic/Micromanagement,4.24,3.63,2.77,2.71,3.46,2,0.5,23.1,Low
EMP_2887,Sales,Supportive,4.34,2.94,3.01,4.52,3.24,3,0.5,48.4,Moderate
EMP_2888,Sales,Supportive,3.54,4.13,2.75,4.05,2.43,2,15.0,32.6,Low
EMP_2889,HR,Supportive,2.38,3.08,2.13,4.05,2.78,5,0.5,48.4,Moderate
EMP_2890,HR,Democratic,3.28,3.11,3.02,3.72,2.33,5,2.2,51.2,Moderate
EMP_2891,Data Science,Supportive,3.42,4.52,2.96,3.86,1.61,3,7.4,72.7,Moderate
EMP_2892,Marketing,Democratic,3.25,3.08,2.19,2.76,3.46,3,6.0,34.8,Low
EMP_2893,HR,Autocratic/Micromanagement,3.64,2.41,3.72,3.57,2.63,3,2.2,37.4,Low
EMP_2894,Marketing,Democratic,3.91,4.17,3.59,2.94,1.5,5,3.3,40.3,Low
EMP_2895,Engineering,Democratic,4.2,3.62,3.76,2.67,3.13,4,3.5,30.0,Low
EMP_2896,Product,Autocratic/Micromanagement,3.41,3.67,2.59,3.75,2.52,5,0.5,47.2,Moderate
EMP_2897,Sales,Democratic,2.27,3.61,1.61,4.19,1.05,2,1.2,32.7,Low
EMP_2898,Data Science,Democratic,3.26,3.94,3.57,3.27,1.6,3,1.3,36.5,Low
EMP_2899,Sales,Supportive,3.63,3.35,2.67,3.37,2.14,4,1.7,34.7,Low
EMP_2900,Engineering,Autocratic/Micromanagement,4.46,4.69,2.49,2.82,2.87,5,1.1,40.4,Low
EMP_2901,Engineering,Democratic,3.2,2.91,2.19,3.5,3.33,3,1.0,32.8,Low
EMP_2902,HR,Supportive,3.96,4.07,2.98,3.96,3.3,3,1.5,41.1,Low
EMP_2903,Engineering,Supportive,3.8,4.19,4.46,3.97,3.18,5,1.7,62.5,Moderate
EMP_2904,Sales,Autocratic/Micromanagement,3.63,3.34,2.8,3.83,2.67,1,2.3,26.3,Low
EMP_2905,Sales,Supportive,4.25,3.19,2.33,3.13,4.08,3,0.7,24.4,Low
EMP_2906,Engineering,Autocratic/Micromanagement,3.14,4.41,3.72,3.11,3.26,3,5.4,47.3,Moderate
EMP_2907,Product,Supportive,3.2,3.21,3.34,3.98,2.88,2,6.9,49.3,Moderate
EMP_2908,Engineering,Autocratic/Micromanagement,3.59,3.44,1.5,3.99,3.15,3,1.0,30.2,Low
EMP_2909,Data Science,Supportive,3.15,4.33,3.73,3.4,2.38,4,0.5,61.6,Moderate
EMP_2910,Data Science,Democratic,3.96,3.82,4.9,3.24,2.65,3,4.5,37.5,Low
EMP_2911,Engineering,Autocratic/Micromanagement,3.1,2.72,1.12,4.2,1.03,3,9.0,49.1,Moderate
EMP_2912,Engineering,Democratic,3.76,4.85,2.21,3.28,2.39,4,0.5,52.1,Moderate
EMP_2913,Marketing,Democratic,3.53,3.48,1.0,3.95,4.11,5,0.5,34.3,Low
EMP_2914,Product,Supportive,3.75,3.56,3.14,3.42,2.82,4,0.7,53.1,Moderate
EMP_2915,Engineering,Supportive,3.28,3.95,3.99,2.87,2.79,5,4.0,44.9,Low
EMP_2916,Marketing,Supportive,3.36,4.18,3.28,4.47,3.5,5,11.7,60.4,Moderate
EMP_2917,Marketing,Democratic,3.67,4.98,4.31,3.57,2.99,5,4.9,43.6,Low
EMP_2918,HR,Supportive,3.74,2.8,3.86,3.07,2.07,5,3.0,52.0,Moderate
EMP_2919,Sales,Supportive,3.6,4.3,4.56,2.67,2.72,4,4.2,58.9,Moderate
EMP_2920,Data Science,Democratic,4.79,4.25,4.13,2.73,1.79,4,0.9,54.2,Moderate
EMP_2921,Data Science,Democratic,2.91,3.72,2.88,3.28,2.85,4,4.1,45.5,Moderate
EMP_2922,Marketing,Democratic,3.56,4.27,3.25,4.66,2.03,5,1.4,41.9,Low
EMP_2923,HR,Supportive,2.5,4.36,2.51,3.15,3.44,4,0.9,37.3,Low
EMP_2924,Engineering,Supportive,3.86,2.97,3.02,4.37,2.29,4,0.9,41.1,Low
EMP_2925,Data Science,Autocratic/Micromanagement,2.82,4.85,3.25,3.42,2.04,2,3.9,56.4,Moderate
EMP_2926,Product,Supportive,3.41,2.86,3.13,2.79,2.61,5,5.1,48.9,Moderate
EMP_2927,HR,Autocratic/Micromanagement,3.34,3.12,4.27,3.22,2.99,3,3.1,32.0,Low
EMP_2928,Product,Autocratic/Micromanagement,3.8,3.64,2.94,2.73,1.73,2,0.5,34.6,Low
EMP_2929,HR,Autocratic/Micromanagement,3.21,4.95,2.45,2.99,2.28,4,0.5,29.9,Low
EMP_2930,Data Science,Supportive,3.18,3.62,2.5,2.97,2.78,3,0.9,43.7,Low
EMP_2931,Sales,Autocratic/Micromanagement,4.61,3.78,3.72,2.36,3.77,2,1.2,13.2,Low
EMP_2932,Marketing,Autocratic/Micromanagement,3.8,4.66,2.08,4.41,1.0,3,1.8,49.0,Moderate
EMP_2933,Engineering,Democratic,3.21,3.62,3.04,3.63,3.19,1,0.5,35.0,Low
EMP_2934,Sales,Supportive,3.42,3.09,4.26,3.09,2.39,1,4.5,66.6,Moderate
EMP_2935,Marketing,Supportive,4.75,3.55,3.43,3.63,2.3,4,4.4,52.7,Moderate
EMP_2936,Engineering,Supportive,3.44,4.62,3.14,3.0,2.16,5,1.5,67.8,Moderate
EMP_2937,HR,Democratic,3.12,3.84,3.17,1.9,2.41,3,2.9,44.1,Low
EMP_2938,Sales,Democratic,3.12,4.96,2.38,5.0,3.2,4,0.5,13.7,Low
EMP_2939,Product,Supportive,3.22,4.24,2.51,3.61,2.27,5,1.9,47.1,Moderate
EMP_2940,Engineering,Democratic,3.18,3.41,3.04,3.15,4.03,3,6.8,43.9,Low
EMP_2941,Data Science,Supportive,2.7,3.83,3.42,2.34,3.2,4,3.8,36.1,Low
EMP_2942,Marketing,Democratic,2.81,3.29,3.96,2.6,2.86,3,0.5,35.6,Low
EMP_2943,Data Science,Autocratic/Micromanagement,3.02,3.4,3.27,4.49,2.57,4,6.6,40.8,Low
EMP_2944,Marketing,Supportive,4.01,5.0,4.28,4.4,3.65,2,4.0,34.2,Low
EMP_2945,HR,Supportive,3.33,4.41,4.48,3.95,3.77,5,2.1,39.3,Low
EMP_2946,Engineering,Supportive,3.45,4.32,3.84,2.83,1.77,1,4.1,77.0,High
EMP_2947,Sales,Democratic,4.49,3.43,4.18,4.41,2.14,3,0.7,53.2,Moderate
EMP_2948,Sales,Democratic,4.51,4.74,2.41,3.77,3.21,3,2.8,17.7,Low
EMP_2949,Data Science,Autocratic/Micromanagement,3.4,4.46,2.28,3.89,3.45,4,3.4,50.5,Moderate
EMP_2950,Product,Supportive,3.16,4.93,3.61,3.77,2.46,3,9.2,46.0,Moderate
EMP_2951,HR,Autocratic/Micromanagement,2.99,4.9,2.13,2.6,2.11,3,0.5,49.1,Moderate
EMP_2952,Marketing,Supportive,4.08,2.91,2.97,2.78,2.76,3,1.6,42.6,Low
EMP_2953,Marketing,Democratic,3.46,3.13,3.82,3.19,3.88,2,9.7,29.9,Low
EMP_2954,Sales,Supportive,3.33,3.2,4.33,3.89,2.73,4,0.9,52.3,Moderate
EMP_2955,Product,Autocratic/Micromanagement,3.03,3.23,3.0,2.67,1.69,2,5.9,40.9,Low
EMP_2956,Marketing,Democratic,3.06,3.99,2.68,3.39,2.79,4,0.5,36.6,Low
EMP_2957,Marketing,Democratic,3.82,3.46,3.46,3.39,3.33,3,0.5,41.0,Low
EMP_2958,Product,Autocratic/Micromanagement,2.68,5.0,2.34,3.98,2.62,1,1.4,33.1,Low
EMP_2959,Data Science,Supportive,4.3,4.94,3.06,3.9,3.71,2,5.1,60.7,Moderate
EMP_2960,HR,Supportive,3.23,3.8,3.19,2.89,3.39,5,0.5,45.2,Moderate
EMP_2961,Engineering,Autocratic/Micromanagement,3.5,4.97,3.18,4.37,2.65,4,1.7,43.6,Low
EMP_2962,Data Science,Supportive,2.66,4.69,3.27,2.8,2.73,2,0.5,59.1,Moderate
EMP_2963,Data Science,Supportive,3.59,3.53,2.53,4.16,1.23,4,0.9,50.6,Moderate
EMP_2964,Product,Democratic,3.37,2.59,2.62,3.17,3.67,5,2.4,41.9,Low
EMP_2965,Product,Democratic,3.56,3.67,2.6,3.6,2.44,3,1.3,41.7,Low
EMP_2966,Marketing,Supportive,4.63,3.41,1.9,3.64,2.38,4,0.8,50.0,Moderate
EMP_2967,Marketing,Supportive,3.72,3.92,3.47,3.62,2.26,3,1.8,28.4,Low
EMP_2968,Sales,Supportive,3.04,3.85,3.92,3.9,3.07,1,4.2,36.6,Low
EMP_2969,Product,Democratic,3.1,3.84,3.84,3.73,1.8,3,0.5,45.5,Moderate
EMP_2970,Sales,Autocratic/Micromanagement,4.02,4.11,2.99,3.97,1.91,4,2.3,12.3,Low
EMP_2971,Data Science,Autocratic/Micromanagement,4.51,3.07,2.55,3.78,2.66,3,1.1,16.3,Low
EMP_2972,Engineering,Democratic,3.8,4.05,3.8,2.74,2.2,3,1.7,55.2,Moderate
EMP_2973,HR,Supportive,4.08,3.54,3.71,3.66,2.97,3,6.0,46.4,Moderate
EMP_2974,Marketing,Autocratic/Micromanagement,4.03,3.92,3.37,3.16,2.23,3,9.3,22.8,Low
EMP_2975,Data Science,Democratic,4.59,4.37,4.6,2.83,3.98,3,1.0,45.2,Moderate
EMP_2976,Engineering,Supportive,2.24,3.07,3.18,3.33,3.25,4,3.5,49.5,Moderate
EMP_2977,HR,Autocratic/Micromanagement,4.07,3.63,2.99,3.61,3.24,1,4.0,23.0,Low
EMP_2978,Engineering,Autocratic/Micromanagement,4.29,3.73,2.88,3.65,2.22,5,6.5,17.2,Low
EMP_2979,Marketing,Democratic,2.66,3.49,1.95,4.13,4.62,2,8.0,23.2,Low
EMP_2980,Product,Democratic,2.98,4.34,3.73,4.28,2.35,4,2.2,35.4,Low
EMP_2981,Sales,Supportive,3.0,3.37,3.12,3.7,2.13,3,14.2,50.7,Moderate
EMP_2982,Engineering,Supportive,3.09,3.47,3.61,3.81,3.27,4,12.4,47.1,Moderate
EMP_2983,Marketing,Democratic,3.26,3.37,4.67,3.56,2.86,5,2.5,41.1,Low
EMP_2984,HR,Supportive,3.77,4.46,2.89,3.96,2.05,2,2.7,55.6,Moderate
EMP_2985,Sales,Democratic,4.21,3.5,1.33,3.79,4.46,4,3.9,16.7,Low
EMP_2986,Product,Autocratic/Micromanagement,4.36,4.08,3.58,3.47,3.48,2,1.6,17.5,Low
EMP_2987,Engineering,Autocratic/Micromanagement,3.01,4.99,3.33,4.79,2.7,2,3.8,61.1,Moderate
EMP_2988,Sales,Democratic,3.01,3.76,2.61,3.17,4.62,5,2.5,14.2,Low
EMP_2989,Marketing,Autocratic/Micromanagement,4.52,4.47,3.52,4.37,3.35,2,0.5,19.9,Low
EMP_2990,Product,Autocratic/Micromanagement,4.05,4.8,3.83,2.69,2.69,2,6.7,21.5,Low
EMP_2991,Engineering,Democratic,3.66,4.42,2.44,3.99,4.53,2,9.9,43.7,Low
EMP_2992,HR,Supportive,3.93,3.79,2.96,4.36,3.23,3,0.5,44.6,Low
EMP_2993,Sales,Supportive,3.58,4.19,4.38,2.36,3.19,5,5.4,64.3,Moderate
EMP_2994,Data Science,Supportive,3.97,3.03,2.62,3.58,2.39,3,1.7,48.8,Moderate
EMP_2995,Engineering,Supportive,3.36,3.33,3.25,3.93,2.74,3,3.1,45.9,Moderate
EMP_2996,Product,Supportive,3.79,3.44,1.1,3.65,2.37,3,2.4,45.6,Moderate
EMP_2997,Engineering,Supportive,2.54,5.0,2.01,3.73,3.85,3,2.8,59.8,Moderate
EMP_2998,Data Science,Democratic,3.12,3.31,3.33,3.58,1.41,4,2.4,41.1,Low
EMP_2999,Data Science,Autocratic/Micromanagement,3.13,3.3,4.18,2.84,3.79,4,6.7,34.6,Low
EMP_3000,Product,Supportive,3.34,3.17,2.11,4.92,2.0,3,4.0,51.9,Moderate
EMP_3001,Marketing,Democratic,2.95,4.14,3.26,3.2,2.65,5,1.9,35.9,Low
EMP_3002,HR,Democratic,3.23,3.89,2.9,3.76,2.46,1,4.1,32.0,Low
EMP_3003,Data Science,Supportive,2.54,4.45,3.96,3.11,2.28,1,11.7,59.6,Moderate
EMP_3004,Marketing,Autocratic/Micromanagement,3.98,4.2,2.23,2.13,3.25,5,0.5,31.0,Low
EMP_3005,Sales,Democratic,3.54,2.97,3.54,2.95,2.7,4,1.7,32.8,Low
EMP_3006,HR,Supportive,2.41,3.32,2.68,2.63,2.17,5,7.2,52.5,Moderate
EMP_3007,Product,Autocratic/Micromanagement,3.02,4.62,3.38,4.15,2.82,4,4.7,48.0,Moderate
EMP_3008,Engineering,Supportive,3.84,3.68,3.26,3.14,2.14,3,9.6,47.8,Moderate
EMP_3009,Marketing,Democratic,3.22,4.51,3.0,3.19,2.27,4,0.5,37.9,Low
EMP_3010,Engineering,Supportive,3.11,3.71,3.58,2.86,1.5,1,7.0,50.3,Moderate
EMP_3011,Sales,Autocratic/Micromanagement,3.55,3.22,3.23,3.56,2.34,4,5.5,43.8,Low
EMP_3012,Data Science,Democratic,3.84,3.62,3.09,3.07,3.1,3,5.9,38.2,Low
EMP_3013,Data Science,Democratic,2.59,3.22,2.91,4.1,2.73,5,3.2,37.6,Low
EMP_3014,Data Science,Supportive,3.99,3.46,3.26,3.68,4.15,4,0.5,35.3,Low
EMP_3015,Marketing,Democratic,3.04,3.92,3.38,3.16,4.79,2,2.7,23.6,Low
EMP_3016,Data Science,Autocratic/Micromanagement,3.59,4.11,2.41,4.01,2.33,3,1.8,55.4,Moderate
EMP_3017,Marketing,Democratic,3.58,2.85,2.92,3.5,2.03,1,2.6,42.0,Low
EMP_3018,Sales,Democratic,3.23,3.79,2.36,3.51,3.6,4,4.7,18.7,Low
EMP_3019,Engineering,Democratic,2.88,3.45,3.17,2.62,2.97,3,3.2,40.0,Low
EMP_3020,HR,Autocratic/Micromanagement,3.4,3.41,2.73,3.46,3.61,3,1.2,27.6,Low
EMP_3021,Data Science,Democratic,4.74,3.88,3.82,3.69,3.02,5,3.2,37.9,Low
EMP_3022,Sales,Autocratic/Micromanagement,2.65,3.47,3.74,4.3,2.54,5,0.5,39.8,Low
EMP_3023,Marketing,Autocratic/Micromanagement,4.78,4.63,2.46,3.05,2.55,5,0.5,15.7,Low
EMP_3024,Data Science,Democratic,3.42,4.51,3.2,4.87,3.05,2,1.8,48.3,Moderate
EMP_3025,Engineering,Supportive,3.62,4.51,3.71,3.83,2.53,4,5.0,67.1,Moderate
EMP_3026,Data Science,Democratic,2.84,3.5,3.06,2.59,3.68,5,6.1,27.7,Low
EMP_3027,Product,Autocratic/Micromanagement,3.06,3.22,2.62,2.99,1.66,4,2.8,54.8,Moderate
EMP_3028,Marketing,Supportive,3.25,3.85,2.33,4.35,3.67,2,7.1,46.3,Moderate
EMP_3029,Marketing,Democratic,2.87,3.71,3.88,4.25,1.2,5,0.5,44.3,Low
EMP_3030,Marketing,Autocratic/Micromanagement,3.45,3.43,3.92,3.51,2.82,5,11.6,36.0,Low
EMP_3031,Engineering,Supportive,3.32,3.09,3.03,3.59,2.44,4,8.9,53.0,Moderate
EMP_3032,Sales,Democratic,4.9,3.78,3.81,2.8,1.49,3,3.2,41.2,Low
EMP_3033,HR,Supportive,2.78,3.56,1.0,4.29,1.05,2,0.5,53.4,Moderate
EMP_3034,Engineering,Supportive,3.67,4.21,4.26,2.91,1.82,4,2.1,74.1,Moderate
EMP_3035,Data Science,Autocratic/Micromanagement,3.77,4.2,3.07,4.01,2.74,3,0.7,50.3,Moderate
EMP_3036,Data Science,Supportive,2.85,4.46,3.31,4.31,2.22,4,3.5,65.7,Moderate
EMP_3037,Sales,Supportive,4.08,3.04,2.94,3.53,1.87,2,0.7,32.8,Low
